cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
UgygPu8xBjng0rVR1cd4AaABAg,yang bikin AI nya kan manusia om 😊,@browjones4282,12 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
UgwyUPpe7F4aDHU9n7J4AaABAg,ini baru nyambung,@ahmadmuhibin3380,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,17
UgxtEi0a-nyPwwXY60B4AaABAg,𝗪𝗘𝗧𝗢𝗡🚩𝟴𝟴🚩 unik juga namanya,@KonaahOscar-u5i,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,27
UgyJu56eHl-fMMpVAhh4AaABAg,"Tu khan, 2,3 juta dalam 20 jam....",@beberukgaming7834,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
Ugw3f0Bq33bJrfFek7l4AaABAg,Malah kepikiran sama film wall e....😂,@kafabihi8828,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
UgwACD4u5fKa4OK_rDd4AaABAg,Sosmed full kalimasada dan timothy rill cuy mau ngehancurin influencer sampah di sosmed dan konten yg tidak mendidik algoritma 360 derajat wkwk saluttttttttt,@highwish.4704,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,157
Ugwdy9NB4prA5DvUKxd4AaABAg,bro tim mode kek gini kelihatan ganteng bgt,@AurelNasucha,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,43
Ugz68TsrvHVrf_gAWjl4AaABAg,"Ingat kamu bukan dia, dia bukan kamu. Dia bruntung blm tentu kamu bruntung, begitupun sebaliknya. Gw ya gw😂",@assechannel4730,12 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,107
Ugw_L-WQ0ckIaRbG0Rx4AaABAg,1:06:43 deep bgt,@ajimisaki3736,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,16
Ugwu_-zhVR5q9o2QdEx4AaABAg.AJULVUt8yxTAJUPZhuiSqW,"Don't care about things can't you control, but focus to things can you control",@18_muhammadsyaifulhasan36,15 jam yang lalu,0,,Negatif,0.0,0.122,0.878,-0.2057,78
UgwGhj2r_nSZqBFAf5d4AaABAg,bisakah seorang Timothy Ronald jadi presiden kedepannya???,@nirwan3044,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,58
UgzcT3b3xPknttqzvZV4AaABAg,11:18 cara mengatasi pembahasan berat bapak bapak,@menma1997,11 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,49
UgzdDXZXSDB-zq7mpMx4AaABAg,yg jadi cita2 timothy ini sebetulnya adalah urusan pemerintah juga lho .. miris banget sih keterlibatan pemerintah untuk memajukan rakyatnya cuma bacod aja ..,@GBUMDFK,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,158
UgxQql9qOgBGOs3hejd4AaABAg,Sejaman dan gue gak skip sama skl,@intantulle841,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,33
UgyMUmOTTBwI7AEUKwR4AaABAg,nyombong lagi nih bree hehehe 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,@Hendrikmaulana-e7i,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
UgxrHTRsFO2EQNTc_W14AaABAg,Sedikit menjawab pertanyaan gue kenapa banyak Romo/Pastur Katolik banyak berasal dari Flores/NTT. Karena ternyata di sana memang spt itu....,@chrisnugraha8581,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,140
UgyCOwqXqRzKfvVpXRV4AaABAg,Sedikit menjawab pertanyaan gue kenapa banyak Romo/Pastur Katolik banyak berasal dari Flores/NTT. Karena ternyata di sana memang spt itu....,@chrisnugraha8581,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,140
Ugw-SJqo7J5CI8CGnr54AaABAg,"Saya mau om ded k NTT,JD guru biarpun pngalaman dkit",@haramarhaendi42,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,52
UgyNtJ-0l3YIwj3djtt4AaABAg,56:12 Noted,@evefffff13,6 jam yang lalu,0,5.0,Netral,0.0,0.0,1.0,0.0,11
Ugy9uoqKZzS0KvRYzZZ4AaABAg,"Spontan ngenalar, ini alasan pendidikan di Indonesia gk bisa maju. Bukan cuma soal pemerintah nya tapi RAKYAT nya sendiri yang lebih ironis",@jackalexander4810,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,139
Ugyh0EsiXg0_FT33bY54AaABAg,"wah saya bodoh nih, dulu nonton beliau berdua ini, sekarang nonton lagi",@WibowoSaputro-e7n,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,71
UgzSLU9dhzZDGpwd-LF4AaABAg,Comebacknya tetap uang,@ramaivan2820,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgwNkIA2iZN_hZ3mPLB4AaABAg,Kaya kalo subuh nya kesiangan = si kaya yg gagal 😢,@AliAbidin-d1p,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,50
UgxAIvo3vt6rgnE540J4AaABAg,Plis undang kalimasada juga om ded,@songforyou2875,11 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
UgwI5RKviXUmu2A2Vk94AaABAg,"Baru ini liat sisi lain timothy, salah satu orang yang paling saya ga suka, semua berubah hari ini, visi mu membuat saya bangga",@AleshaHumairathama,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,127
Ugx5coW7yERuowaQVPF4AaABAg,Dari banyak podcast om Ded. Om Ded jarang ketawa di podcast ini. GG,@jefricacat3273,14 jam yang lalu,0,,Positif,0.196,0.0,0.804,0.4466,67
Ugz21ZSbu4nscAMFsIl4AaABAg,"Asli pecah disamber 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎, akun baru nya broo",@ErdoGermandes,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,50
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVLhh7uxzF,01:06:43 Final ❤‍🔥,@evefffff13,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,18
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVMKN8arjI,1:12:18 Literally Final🔥,@evefffff13,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,24
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVNErMesYH,1:19:44 Intinta dari Om Ded,@evefffff13,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,27
Ugwimwht1JF8o8hg3mF4AaABAg,keren nih,@leosalsacantika8786,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,9
Ugz4X9EOLfRopYMJj6t4AaABAg,berkat gak pernah nyerah akhirnya dapat situs bagus juga 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎  mantap kali leee,@masroy2393,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,85
Ugy8n0mzFGBYW6SxfHJ4AaABAg,"Saya pernah dapat pertanyaan dari chatGPT: ""jika semua burung bisa terbang, apakah penguin bisa terbang?"" Saya jawab ""bisa"". Tapi jawabannya salah. Langsung saya tegur: ""kamu bilang jika semua burung bisa terbang, penguin termasuk burung.""
Lalu dijawab lagi: oh ya, aku salah memberikan pertanyaan.",@PramCescoTotti,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,298
UgxZDu-FDrmnU5se2L94AaABAg,"Ini Mas Deddy kan sekarang sudah jadi stafsus nih, masa gak ngeh kalo pengeluaran terbesar kedua rumah tangga di Indonesia itu rokok setelah beras?",@raisahsuarni1825,5 jam yang lalu (diedit),0,,Netral,0.0,0.0,1.0,0.0,147
UgyR9JjbdWMajbiLRR54AaABAg,"Maaf ,sy setelah mendengar keluhan mas Timothy untuk ""kekurangan skill"" nya Guru2 untuk ngajar anak2 kecil ,bisakah melirik para Emak2 yg bukan dr base nya sekolah Guru tp bisa ngajar.
Banyak lho di lapangan ,contoh seperti MBAK 2 TKW ,yg mahir bahasa inggris bhs mandarin ,bisa momomg anak kecil ,bisa ngajar pelajaran buat anak2 kecil.",@nenggelisss,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,337
UgyuxfkIgyr8FpEzrJp4AaABAg,gw setelah mendengar pembiacaraan ini pikiran gw terbuka merasa dapat pengetahuan baru. Tapi gw mau mulai belum ngerti banget mau dari mana,@albertosafanda794,42 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,139
Ugze7WfvbV-eH1BRfwx4AaABAg,"Komenku gak ada hubungannya dengan vidio ini tapi aku harus bilang Intinya densu,arab,celos itu orang munafik yang ingin menjatuhkan Timothy,bagi yang gatau cari tau sendiri kenapa",@ReksaKagawa-z5h,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,180
UgxCQDhA_mFTA8J_-gh4AaABAg,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥..Member baru pasti jepe,@MrBrianThomas-r4s,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,38
UgxSk3bB_DtwRynKKDF4AaABAg,CHAD PODCAST!!! W,@ilhamlux,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,17
UgxwXitlMGj5KiQy2Hx4AaABAg,Ngonongnya tergantung siaa d depannya😂,@RuangRaos,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,38
Ugy5IdO2oQ-YhzJ7DrB4AaABAg,ipaling cuan cuyy 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,@HermanSantoso-i4z,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
UgyZkMhYth5TSwTvOmF4AaABAg,ok sip,@achmadtaufiq9117,11 jam yang lalu,0,,Positif,0.688,0.0,0.312,0.296,6
Ugwh8fxDR-XP1Qn42-F4AaABAg,𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥lisensi web terbaik🦅,@MrsDebraShaw,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
UgyUvsKshskd4CusB8R4AaABAg,haha  awal optimis udh masuk kebawah jadi pesimis...gawat banget brrt,@Grapadiinsight,3 jam yang lalu,0,,Positif,0.25,0.0,0.75,0.4588,69
UgweOrppvNxNnqjsGpd4AaABAg,48:20 INDRA KENZ the point,@RedCalvv,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
Ugx2ynlHj_eoV0qIgbV4AaABAg,Benyak ilmunya kalo di simak,@amex.vloger,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
Ugw0zeKW3IpbaGRyFoZ4AaABAg,Belum apa apa iklan yt nya trading bodong fbs hahaha,@abdulllsss1294,3 jam yang lalu,0,,Positif,0.286,0.0,0.714,0.5574,52
UgymyhdRa_EO3tjcR0J4AaABAg,Oke juga ini 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎 buat jajan langsung di kasih ni,@IstiSoraya-r3t,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,55
UgwvXJUDyOWx513lnIR4AaABAg,Om kalau ngomongin robot brati nnti kedepannya pekerjaan seperti MEKANIK lebih di butuhkan dong yaa...soalnya untuk perawatan dan perbaikan kan sangat di perlukan untuk dunia mekanikal,@sokesoke6021,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,184
UgwhdHdSAVSFKWdQgGt4AaABAg,Kebiasa pake subtitel jadi gmn kalo ga ada. Tim editor hayok,@herumasadi,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,60
Ugz3w4yVds7KpDx1YEt4AaABAg,"Dedy Corbuzier vs Timothy Ronald... Ibarat bumi dan langit baik dari sisi knowledge, literasi, maupun praktik. Apalagi wealth! Jadi tetep Timothy juaranya... Tombol like atau love ada di sisi bawah kiri ya slurs... Hehehe🎉",@molihuaaa,1 jam yang lalu (diedit),0,,Positif,0.247,0.0,0.753,0.8805,222
UgwsqdbTKPSxA7wpwg94AaABAg,Wisdomnya tim ronald keluar semua...,@mh.ilyushin,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
Ugy4O0C2sJSXmmZ7n-J4AaABAg,Di menit ini gw ngerti apa yg terjadi😊,@anwarsoja,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,38
Ugx0-fnG3n1xlgfVkU54AaABAg,58:50 jadi lebih bijak ya,@billywonkasablon3672,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,25
UgzXAqzZeLnR6yrw7ut4AaABAg,baru ngegas udah dikasih jajan awak 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,@dinavero-o4k,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,46
Ugw7vPW7ezneyMgQOgV4AaABAg,Deddy keliatannya agak skeptis ngeliat ada orang yang ga ngincer uang (buat saat ini),@muhammadrayhanyovi762,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,85
Ugw9ioPic-FiHc3LEYB4AaABAg,Daging wahyuuuuu,@LoranPrasetyo,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,16
UgxNqV88gMmPutEaqBt4AaABAg,Main di 𝐌𝐎𝐍𝐀𝟒𝐃 seru! Bonusnya mantap! 🔥,@lyfania-h2r,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,39
Ugy0dcKOcgE0TxBtL_R4AaABAg,Makasih bg,@Satriomukti133,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
Ugxt_Ox9OpKz2PLu7SN4AaABAg,buruan klaim bonus nya di𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥🦅,@AliceDavies-Gordon,5 jam yang lalu,0,,Positif,0.467,0.0,0.533,0.5423,36
Ugw4To9YjB7RnG9eljZ4AaABAg,Dedy jago ya gak bisa di setir timoyhy kyk podcast lainnya.. haha 😂😂,@primesonofficial,16 jam yang lalu,0,,Positif,0.2,0.0,0.8,0.4588,68
Ugy0eFU4MOmrjTrEURJ4AaABAg,"gara2 bibir kering dan karang gigi dari tiktok,..gua datang kemari 😑😑😑😑😑",@nobody______55,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,72
Ugx0JhvA0hRsTa59vfJ4AaABAg,podcast yg ini lebih seru dari pada di den su den su itu😂,@Wkwk-e5m,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,57
UgxsPz21wHlWT9g3CnV4AaABAg,aduh ngakak 😂 mana ada org kaya beneran jualan kelas nanti paling kaya si ihh murah banget,@MemeNgakakShorts,13 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,90
Ugzml_TMhIY0xftnsix4AaABAg,makasih udah coba berusaha menjelaskan secara awam banget2 om Ded.. 😅,@nurarifinsunarto9610,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,69
Ugwd6utzVLwCa1jF-LR4AaABAg,"gw sales yg hoki, bos gw beruntung hire gw, tp bos gw ga bayar komisi gw. jadinya bukan mutualisme melainkan komensalisme. pdhal kontrak kerja jelas2 sistemnya komisi. dan hampir semua company kyk gtu",@vickyt7376,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,200
Ugz2kdeLNcgDDJVU-iB4AaABAg,lord timoty...,@farissaputra8417,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
UgzorlPyAcbeS6vW9l94AaABAg,Menang lagi dan lagi hari ini wkwkwkwkw..𝗣𝗿𝗼𝗯𝗲𝘁𝟴𝟱𝟱 sangat rekomendasi sekali...,@AnastasyaNingrum-n1x,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,79
UgyAM795pSumiAjAPhB4AaABAg,"Jadi ingat di "" Murah bangeeeet """,@febrisandeni7979,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,33
UgzSydQnEcS0vegVMtV4AaABAg,"Gue cm mo blg satu : Timothy hati2 ya setelah podcast ini…😅😅😅 itu aja sih. Maksd org gak ad yg tau ya, cm gue bad feeling sih dia diundang dsni. Semoga gue salah",@ginanelwan23,9 jam yang lalu,0,,Negatif,0.043,0.1,0.857,-0.4588,161
UgyQM0T0btqC6edqdL54AaABAg,"8:21 That's right. Hal yang mustahil dilakukan oleh AI atau robot or something like that adalah kreatifitas.

Hal ini lah yang menyebabkan AI sulit atau bahkan tidak mungkin bisa menjadi subjek hukum dalam hal sebagai Pencipta dalam sebuah karya seni.

AI bisa menciptakan lagu, ya bisa. Banyak banget AI yang bisa membuat sebuah lagu. Namun AI tidak bisa membuat lagu secara mandiri tanpa perintah dari penggunanya, yaitu manusia.

Manusia sebagai pengguna memberikan perintah kepada AI. Perintah tersebut didasarkan atas kreatifitas manusia yang berasal dari perasaan, pengalaman, daya cipta manusia.",@rachman_1984,4 jam yang lalu,0,,Positif,0.028,0.0,0.972,0.3612,602
Ugz3jSP-iAnsCpY5O0d4AaABAg,"Kenapa dia bisa kenapa gua tidak, asah karakter dan belajar untuk tidak iri hati dengan sesama,",@tuanjunior888,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,95
UgxXa9BosVvZUk8FRzZ4AaABAg,Makan gratis nya mana ? 🙈,@deangustiana1269,14 jam yang lalu,1,,Positif,0.286,0.0,0.714,0.0516,25
UgwEUlvcrVRbLCnlZOh4AaABAg,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡-𝟴𝟴",@ChandraRahmat-u4n,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,59
UgzhnSR94lLtA64nAml4AaABAg,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡-𝟴𝟴",@Saputrayudi-k6w,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,59
UgyErc3J6pgKU2CG7Xl4AaABAg,"Bisa gak sih kalo ngewawancara dia, disensor mukanya trus diblur suaranya wkwk",@fadlynoer601,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,78
UgyyHfKLAZbkB3LBE4B4AaABAg,Gw nunggu nyinggung crypto,@m.ykombih5269,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
UgyZ4kxw23pOXMMyb-N4AaABAg,smp smk di jabodetabek aja ngga bisa perkalian wkwk yang orang tuanya milih rokok dari pada bayar pendidikan pinter keren banget indo yang dapet opertunity ngga di maksimalin yang punya kecerdasan ngga dapet opertunity,@HumanErrorFE,4 jam yang lalu (diedit),0,,Netral,0.0,0.0,1.0,0.0,218
UgzeNPkpkgFN0YefeWJ4AaABAg,"saya tau timothy juga krn konten nya yg kek anj kalo ngomong, dan ketika dia ngomong krn itu cara paling cepet buat target viewer indonesia itu saya setuju banget wkwk
setelah nonton podcast ini pandangan saya ttg timothy berubah, emang dari cara ngomong dan isinya ya emang nunjukin gimana kualitas dia",@firmanali1611,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,303
Ugx8fBSOwEVxmm8ku8V4AaABAg,Timothy Ronald sangat berbeda saat ini....,@afandydji2422,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,42
UgwzEElv97vbQPnteS94AaABAg,"Saya pemain game online , tapi tidak pernah bermain game sosial :-) , dan konsekuensi sosial pasti ada . Wait , akan ada pertunjukan epik di di dekade plural ini",@streotypeA,1 jam yang lalu,0,,Positif,0.084,0.0,0.916,0.3182,161
UgwUXvZBUfpNUGc2BpF4AaABAg,Clipper dalam kata lain BUZZER,@JurassicAmazing,44 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
UgyIe5R2qRkRWduPrHh4AaABAg,mau dikorek-korek kayak gimana Dia punya jawabannya,@muhammadmaliki2243,10 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,51
UgzH2186joHrcyBkDkB4AaABAg,binary option wkwkwk indrakenz,@FIRMANHIDAYAT-w4g,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
UgxPv0USfKWD0CUwXmZ4AaABAg,Mantap sih baru 10 menit pertama isinya daging semua,@AlfiAnugrah-l7e,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,52
UgyzIN_9mlupxXikpbl4AaABAg,Baru kali ini liat om ded bicara dengan nada rendah sepanjang podcast,@ahmadsholeh513,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,69
UgybWyyg1qYGe3DmU9J4AaABAg,Openingnya ketawa kaya,@rizkimthalib7767,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgzOeXQASkLqa8mabLl4AaABAg,"orang kaya raya dan berniat untuk mengontrol narasi, akan jadi sangat berbahaya, kalau tidak punya wisdom tentang narasi apa yg mau d bangun... kenapa ada fans Timoty yg bandingin sama DC? sederhana, karena itu pernah Timoty lakukan terhadap orang lain.. dan menjadi short video yg populer d mana2.",@TheGreatgan,1 jam yang lalu,0,,Positif,0.07,0.0,0.93,0.5267,298
UgxN6bcx3JpL11bL1Id4AaABAg,jepey gmpng banget di 💚𝐖𝐄𝐓𝐎𝐍`𝟴𝟴💚 ⭐,@couirulwang-x2p,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
Ugyyqsg-0AMwz_ZqLkx4AaABAg,"2 orang yg dukung 02,
Terlebih Timothy dukung karena Bpk Gibran support AI 😂
Ada yg terima kenyataan ini ga ya kira2 🤣",@1st.juventus,5 jam yang lalu,0,,Positif,0.124,0.0,0.876,0.4019,118
UgzECekOdfERhrRmtHp4AaABAg,"Lvl ya tinggi bet la cok 😂
Butuh berapa taun buat ngejar 😂",@haqqiwahidin3165,13 jam yang lalu (diedit),0,,Netral,0.0,0.0,1.0,0.0,58
UgyAJuNZZ-SLZksMQBF4AaABAg,Gamenya udah beda bro😅,@jatihunus5813,48 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgxykwRlVdfSPfl9BVN4AaABAg,"Kadang saya, kadang gua",@diofireblade,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,23
UgwZHXctcPhp3a30K_t4AaABAg,Ohh yang merah2 ini ternyata ya om kemarin podcast ama Ahmad sahroni wkwk,@martahajiirwana,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,73
Ugy2Kg2hIqKoLZb8H2V4AaABAg,Fiks calon mentri pendidikan,@rendranovtiansa4378,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
Ugzd4erWzClEFEZGmFp4AaABAg,Next thimoty ronald jadi presiden.,@MadyDay-uz5mv,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
Ugw873ikTSEWqBK_Is54AaABAg,"bang Deddy, titip untuk bang Timothy :  disarankan untuk menukar kata baik dan ter""baik "" dengan kata  baik dan PATUT/PANTAS . silakan dipelajari lokal wisdom tentang bener dan PENER.",@enricoaen3622,7 jam yang lalu,0,,Positif,0.12,0.0,0.88,0.5267,183
UgzoZ71itwHv7mrFie94AaABAg,"Oalah, makanya akhir akhir ini kok konten konten atau cliper2 Timothy sering muncul di fyp tiktok ku 😅 padahal biasanya aku skip Timothy (bukan krn hate ya.. pingin skip aja) dan gak terlalu ngikutin. Tapi aku menyadari akhir2 ini jd sering melihat konten dia di tiktok.. dan akhirnya ku dengerin.. Ternyata dia invest dan bakar duit di tiktok. 😅",@hikarishesheeva2178,9 jam yang lalu,0,2.0,Negatif,0.0,0.062,0.938,-0.5719,346
Ugys6Q2KqtGOr8J7jEB4AaABAg,Opening ketawanya gurih 🤕,@nandarisdey,11 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,25
UgzAsP5y-W-eh49snNN4AaABAg,"Iya bener, gw pernah ngomong sama temen gw, kayanya jurusan kuliah gw ini sampah karna isinya common sense semua, semua org pasti tau. Eh pas gw ngobrol ternyata nggk 😂. Gw jadi mikir mgkn karna circle gw level pengetahuannya sama jd terasa common pdhl aslinya di luar sana nggk gtu. Oh ternyata common sense itu buat siapa dulu ya, orang beda2 soalnya.",@kenichi_jims,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,353
UgwJLGwhpC2ndkKXyj54AaABAg,"Siapa disini kek gw, lagi cari semua podcast, YouTube yg ada Timothy?",@KatarinaYani-s6b,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,69
UgwUsNuaQRMO55ddIW14AaABAg,"Selamat datang disekolah swasta dengan
Kepala sekolah om Dedi
Guru BK densu
TIMOTY anak smart yg berpengaruh disekolah
Aku cuma anak yg pergi pagi pulang sore ngerjain tugas hahahahahha",@lenymarvel3837,11 jam yang lalu,0,,Positif,0.084,0.078,0.839,0.0516,185
UgwdsnoeKDPuiLMjSSF4AaABAg,39:50 tuker guru dari daerah lain gk sih,@Maaz.shidiq,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
Ugyy-2EMkWbpzvvYlZF4AaABAg,"Harusnya tenaga pengajarnya juga disiapkan , koh",@mohammadrofian550,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,48
UgxBHjq0KrP2JQm7N0t4AaABAg,gilaaa tuhan gk bisa bikin gw miskin 😂 gwa tau siapa😂😂,@BaimHaryanto-c7t,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,54
UgzoZ71itwHv7mrFie94AaABAg.AJV0qjyCYjrAJV1Z6gVWQi,"Ditiktok saya juga dispam am konten"" nya timoty gara sekali like 😅",@mikael9624,9 jam yang lalu,0,,Positif,0.2,0.0,0.8,0.3612,66
UgzoZ71itwHv7mrFie94AaABAg.AJV0qjyCYjrAJV3RjbH2tA,"Clipper nya di budidayakan kan nya haha, org dia bikin giveaway puluhan juta setiap minggu untuk para clippernya. Makanya bnyk banget akun yg pic nya lambang academy cripto",@naty3206,9 jam yang lalu (diedit),0,,Positif,0.1,0.0,0.9,0.4588,172
UgwSgZQK5mn2p4uZDpF4AaABAg,"semua orang bisa kaya.
tapi gak semua orang punya mental untuk kaya.",@handriyanacahyadi4437,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,68
UgzVeRoxtzvnuT1DOEJ4AaABAg,Tumben om ded nanya nya kurang daging,@TeguhRahmana1,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
Ugz2MqK2yg7oomFGwQp4AaABAg,"Seorang praktisi bisa menghasilkan teori, tapiii 80 persen pengajar yg bukan praktisi, TDK paham lapangan dan hanya mempelajari teori, jujur ilmunya kita ambil sebagai referensi kita saja, sisanya utk kejar nilai score di dunia pendidikan, supaya cepet lulus. 

Makanya siswa yg terlihat cumlaude blum tentu pintar,
akhirnya milih kerjaan aman jd pengajar. Tapii bahayanya sbg pngajar yg TDK mau mgembangkan diri antara ilmu dan praktik itu dicari korelasinya, alhasil murid cuman dpt ilmu kosong yg yaring bunyinya, itu yg disebut dosen/pngajar arogan😊

Se-benci dan se-lelah itu dgn dunia pendidikan kita
Mahal, dosen cuman masuk sbentar kasih tugas yg TDK kita pahami, lalu diserahkan ke asisten dosen yg juga baru lulus kuliah, zero praktek 
Hadeeh generasi penerus bodo😵
 
Smoga anak bangsa smakin kreatif Krn situasi, namun tidak mengurangi moral hati😊",@sillymissivo1670,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,858
UgxJ9_tfAzS8sMVAO314AaABAg,"40org tiktok yg dibuat timoty seperti twitter 13tahun lalu, buat manjat hashtag biar trending topic, mirip
 buzzer",@SingaLionKitten,13 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,114
